SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATE SALE,BREED,YEARFOAL
2023,Y,23FTSAUG,8/13/2023,1,1,376,376,,,,,4/27/2022,1,B,C,,Y,,,NY,MORE THAN READY,MORE THAN READY,PORTMAGEE,PORTMAGEE,HARD SPUN,HARD SPUN,,,,,,,,WINTER QUARTER FARM AGENT,,,,NOT SOLD,,,,200000,,,,,T,2022
2023,Y,23FTSAUG,8/13/2023,1,1,377,377,,,,,4/5/2022,1,B,C,,Y,,,NY,MUNNINGS,MUNNINGS,POSSESSIVE,POSSESSIVE,BERNARDINI,BERNARDINI,,,,,,,,JIM FITZGERALD AGENT,,,,NOT SOLD,,,,145000,,https://vimeo.com/851438596?share=copy,,,T,2022
2023,Y,23FTSAUG,8/13/2023,1,1,378,378,,,,,3/10/2022,1,CH,C,,Y,,,NY,VINO ROSSO,VINO ROSSO,PREMIERE DAME,PREMIERE DAME,PIONEEROF THE NILE,PIONEEROF THE NILE,,,,,,,,SEQUEL NY AGENT IV,,,,DEWITT FRANKLIN MULLINS AGT,,,,50000,,https://vimeo.com/852844075,,,T,2022
2023,Y,23FTSAUG,8/13/2023,1,1,379,379,,,,,3/22/2022,1,B,C,,Y,,,NY,TEMPLE CITY,TEMPLE CITY,PRIDE OF PARIS,PRIDE OF PARIS,SHARP HUMOR,SHARP HUMOR,,,,,,,,STRAIGHT LINE EQUINE SALES AGENT,,,,OUT,,,,0,,,,,T,2022
2023,Y,23FTSAUG,8/13/2023,1,1,380,380,,,,,3/13/2022,1,GRR,C,,Y,,,NY,VOLATILE,VOLATILE,PRISONER'S DILEMMA,PRISONER'S DILEMMA,BLAME,BLAME,,,,,,,,INDIAN CREEK AGENT,,,,LEHIGH BLOODSTOCK,,,,120000,,https://vimeo.com/849106999?share=copy,,,T,2022
2023,Y,23FTSAUG,8/13/2023,1,1,381,381,,,,,4/2/2022,1,B,C,,Y,,,NY,MACLEAN'S MUSIC,MACLEAN'S MUSIC,PROPORTIONALITY,PROPORTIONALITY,DISCREET CAT,DISCREET CAT,,,,,,,,LEGACY BLOODSTOCK AGENT,,,,CHC INC SIENA FARM MAVERICK RACING,,,,200000,,https://vimeo.com/852871322?share=copy,,,T,2022
2023,Y,23FTSAUG,8/13/2023,1,1,382,382,,,,,5/21/2022,1,B,F,,Y,,,NY,MO TOWN,MO TOWN,PUNKED (IRE),PUNKED (IRE),SO YOU THINK (NZ),SO YOU THINK (NZ),,,,,,,,VINERY SALES AGENT XIII,,,,BARRY OSTRAGER,,,,14000,,,,Y,T,2022
2023,Y,23FTSAUG,8/13/2023,1,1,383,383,,,,,4/6/2022,1,CH,F,,Y,,,NY,CENTRAL BANKER,CENTRAL BANKER,PURE MICHIGAN,PURE MICHIGAN,TEMPLE CITY,TEMPLE CITY,,,,,,,,PARAMOUNT SALES AGENT X,,,,CROWN THOROUGHBREDS,,,,17000,,https://vimeo.com/853520884?share=copy,,Y,T,2022
2023,Y,23FTSAUG,8/13/2023,1,1,384,384,,,,,2/14/2022,1,DKB,C,,Y,,,NY,KING FOR A DAY,KING FOR A DAY,QUALIFYING,QUALIFYING,QUALITY ROAD,QUALITY ROAD,,,,,,,,VINERY SALES AGENT XXIII,,,,NOT SOLD,,,,29000,,,,,T,2022
2023,Y,23FTSAUG,8/13/2023,1,1,385,385,,,,,5/21/2022,1,B,F,,Y,,,NY,ARMY MULE,ARMY MULE,RENEE'S QUEEN,RENEE'S QUEEN,AFTER MARKET,AFTER MARKET,,,,,,,,PARAMOUNT SALES AGENT XVII,,,,RONALD STEWART,,,,150000,,https://vimeo.com/852723372?share=copy,,,T,2022
2023,Y,23FTSAUG,8/13/2023,1,1,386,386,,,,,4/7/2022,1,B,C,,Y,,,NY,SUMMER FRONT,SUMMER FRONT,RESTRUCTURE,RESTRUCTURE,BLAME,BLAME,,,,,,,,WINTER QUARTER FARM AGENT III,,,,NOT SOLD,,,,42000,,,,,T,2022
2023,Y,23FTSAUG,8/13/2023,1,1,387,387,,,,,2/7/2022,1,CH,F,,Y,,,NY,THOUSAND WORDS,THOUSAND WORDS,REVELATION ROAD,REVELATION ROAD,GIANT'S CAUSEWAY,GIANT'S CAUSEWAY,,,,,,,,TURNING POINT BLOODSTOCK AGENT,,,,SEAN S. PERL FOR LIBERTY HOUSE REG AND CLUB 65,,,,40000,,https://vimeo.com/852018830?share=copy,,,T,2022
2023,Y,23FTSAUG,8/13/2023,1,1,388,388,,,,,4/19/2022,1,CH,C,,Y,,,NY,CATALINA CRUISER,CATALINA CRUISER,RIGHT PREVAILS,RIGHT PREVAILS,SUCCESSFUL APPEAL,SUCCESSFUL APPEAL,,,,,,,,SEQUEL NY AGENT II,,,,TOM MCCROCKLIN AGENT FOR CHAMPION EQUINE,,,,150000,,https://vimeo.com/852845661,,,T,2022
2023,Y,23FTSAUG,8/13/2023,1,1,389,389,,,,,4/12/2022,1,GRR,C,,Y,,,NY,MAXIMUM SECURITY,MAXIMUM SECURITY,RIOLAMA,RIOLAMA,UNBRIDLED'S SONG,UNBRIDLED'S SONG,,,,,,,,DENALI STUD AGENT FOR GALLAGHER'S STUD,,,,KENNETH L RAMSEY,,,,70000,,https://vimeo.com/853552762?share=copy,,,T,2022
2023,Y,23FTSAUG,8/13/2023,1,1,390,390,,,,,3/12/2022,1,B,C,,Y,,,NY,PRACTICAL JOKE,PRACTICAL JOKE,RIVIERA CHIC,RIVIERA CHIC,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,,,,,GAINESWAY AGENT VI,,,,RALPH BIANCULLI,,,,180000,,https://www.youtube.com/watch?v=ss8_9TijvDw,,,T,2022
